pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage,CASEligible
3273,EQ,nse_cm,,SRF,SRF-EQ,,SRF,INE647A01010,,,,SRF LTD,,,10,1,-1,-1,2,-1,NSE,,,470275200,,,0,0,0,0,1469664000,2295.00-2805.00,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,39128.00,1,0,280500,229500,1,1,1,0,0,1,0,2.96425e+08,0,0,39128,,true
22340,SG,nse_cm,,646RJ30,646RJ30-SG,,646RJ30-SG,IN2920200317,,,,SDL RJ 6.46% 2030,,,1,100,-1,-1,2,-1,NSE,,,1281830400,,1281830400,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
21829,SG,nse_cm,,759TN44,759TN44-SG,,759TN44-SG,IN3120230385,,,,SDL TN 7.59% 2044,,,1,100,-1,-1,2,-1,NSE,,,1390953600,,1390953600,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999937.00,100,0,10500,9500,1,1,1,0,0,1,0,1.00074e+08,0,0,999937,,false
14650,SG,nse_cm,,779JK35,779JK35-SG,,779JK35-SG,IN4920220121,,,,SDL JK 7.79% 2035,,,1,100,-1,-1,2,-1,NSE,,,1364342400,,1364342400,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
23066,EQ,nse_cm,,GOPAL,GOPAL-EQ,,GOPAL,INE0L9R01028,,,,GOPAL SNACKS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1394841600,,1394841600,0,0,0,0,1463356800,236.25-288.65,0,0,1474655345,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,380981.00,1,0,28865,23625,1,1,1,0,0,1,0,1.24667e+08,0,0,380981,,false
18582,SM,nse_cm,,UNIHEALTH,UNIHEALTH-SM,,UNIHEALTH-SM,INE0PRF01011,,,,UNIHEALTH HOSPITALS LTD,,,5,500,-1,-1,2,-1,NSE,,,1379721600,,1379721600,0,0,0,0,0,501.50-752.20,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,159524.00,500,0,75220,50150,1,1,1,0,0,1,0,1.59e+07,0,0,159524,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,Close to Close price movement was greater than 200% in previous 365 days,Close to Close price movement was greater than 100% in previous 365 days,High low price variation was greater than 300% in previous 365 days",false
27284,SM,nse_cm,,ABHAPOWER,ABHAPOWER-SM,,ABHAPOWER-SM,INE0UYG01015,,,,ABHA POWER N STEEL LTD,,,5,1600,-1,-1,2,-1,NSE,,,1417737600,,1417737600,0,0,0,0,0,19.45-29.15,0,0,1474653965,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,607822.00,1600,0,2915,1945,1,1,1,0,0,1,0,1.85878e+07,0,0,607822,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
760726,EQ,nse_cm,,BHARATCOAL,BHARATCOAL-EQ,,BHARATCOAL,INE05XR01022,,,,BHARAT COKING COAL LTD,,,1,1,-1,-1,2,-1,NSE,,,1453248000,,1453248000,0,0,0,0,0,26.10-39.14,0,0,1474655346,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3064306.00,1,0,3914,2610,1,1,1,0,0,1,0,4.657e+09,0,0,3064306,The scrip PE is greater than 50 for previous 4 trailing quarters,false
11165,EQ,nse_cm,,COFFEEDAY,COFFEEDAY-EQ,,COFFEEDAY,INE335K01011,,,,COFFEE DAY ENTERPRISE LTD,,,1,1,-1,-1,2,-1,NSE,,,1130889600,,1130889600,0,0,1411344000,1411862400,0,27.90-34.10,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,3225602.00,1,0,3410,2790,1,1,1,0,0,1,0,2.11252e+08,0,0,3225602,High low price variation was greater than 100% in previous 6 months,false
15638,BE,nse_cm,,AVG,AVG-BE,,AVG,INE680Z01018,,,,AVG LOGISTICS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1368316800,,1368316800,0,0,0,0,1474156800,158.70-175.40,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,598621.00,1,0,17540,15870,1,1,1,0,0,1,0,1.87081e+07,0,0,598621,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)",false
760815,N0,nse_cm,,725BACL28,725BACL28-N0,,725BACL28-N0,INE18UV07012,,,,BAJAJ AUTO 7.25% 2028,,,1,1,-1,-1,2,-1,NSE,,,1449100800,,1449100800,0,0,0,0,0,80000.00-120000.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,50000,0,0,1000,,false
24141,NC,nse_cm,,1003IIFL29,1003IIFL29-NC,,1003IIFL29-NC,INE413U07301,,,,SEC RE NCD 10.03% SR V,,,1,1,-1,-1,2,-1,NSE,,,1403740800,,1403740800,0,0,0,0,1473984000,812.00-1218.00,0,0,1474648822,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,17763.00,1,0,121800,81200,1,1,1,0,0,1,0,543237,0,0,17763,,false
21028,YI,nse_cm,,875SCL23A,875SCL23A-YI,,875SCL23A-YI,INE148I07RU1,,,,SEC RE NCD 10.03% SR X,,,1,1,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1473552000,808.00-1212.00,0,0,1474648822,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,770.00,1,0,121200,80800,1,1,1,0,0,1,0,23570,0,0,770,,false
4494,GS,nse_cm,,GS220836C,GS220836C-GS,,GS220836C-GS,IN000836C014,,,,GOI STRIPS C 220836,,,1,100,-1,-1,2,-1,NSE,,,1308268800,,1308268800,0,0,0,0,0,34.00-37.56,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,55262.00,100,0,3756,3400,1,1,1,0,0,1,0,1.69e+06,0,0,55262,,false
762663,EQ,nse_cm,,ELITECON,ELITECON-EQ,,ELITECON,INE669R01026,,,,ELITECON INTERNATIONAL L,,,1,1,-1,-1,2,-1,NSE,,,1461110400,,1461110400,0,0,0,0,0,8.68-9.58,0,0,1474655347,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,1,1,10951324.00,1,0,958,868,1,1,1,0,0,1,0,1.5985e+09,0,0,10951324,Stage 1 Long Term ASM scrip,false
4214,ST,nse_cm,,UCL,UCL-ST,,UCL-ST,INE00NI01015,,,,USHANTI COLOUR CHEM LTD,,,5,2000,-1,-1,2,-1,NSE,,,1217635200,,1217635200,0,0,0,0,1413072000,217.00-225.80,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,451664.00,2000,0,22580,21700,1,1,1,0,0,1,0,1.38867e+07,0,0,451664,"Stage II ESM Scrip,The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)",false
30226,N1,nse_cm,,SCL190325A,SCL190325A-N1,,SCL190325A-N1,INE148I07WL0,,,,SCL SR VI,,,1,1,-1,-1,2,-1,NSE,,,1426982400,,1426982400,0,0,0,0,0,855.20-1282.80,0,0,1474648824,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2101.00,1,0,128280,85520,1,1,1,0,0,1,0,64255,0,0,2101,,false
1430,SG,nse_cm,,668MZ31,668MZ31-SG,,668MZ31-SG,IN2520200071,,,,SDL MZ 6.68% 2031,,,1,100,-1,-1,2,-1,NSE,,,1292112000,,1292112000,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,,false
16806,SG,nse_cm,,739AP35,739AP35-SG,,739AP35-SG,IN1020230224,,,,SDL AP 7.39% 2035,,,1,100,-1,-1,2,-1,NSE,,,1371340800,,1371340800,0,0,0,0,0,95.00-105.00,0,0,1474648821,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
5038,SG,nse_cm,,699UP31,699UP31-SG,,699UP31-SG,IN3320210039,,,,SDL UP 6.99% 2031,,,1,100,-1,-1,2,-1,NSE,,,1310860800,,1310860800,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,,false
24051,SG,nse_cm,,739UK30,739UK30-SG,,739UK30-SG,IN3620240025,,,,SDL UK 7.39% 2030,,,1,100,-1,-1,2,-1,NSE,,,1402790400,,1402790400,0,0,0,0,0,92.88-102.64,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1022900.00,100,0,10264,9288,1,1,1,0,0,1,0,5e+07,0,0,1022900,,false
14645,SG,nse_cm,,773MH34,773MH34-SG,,773MH34-SG,IN2220220247,,,,SDL MH 7.73% 2034,,,1,100,-1,-1,2,-1,NSE,,,1364342400,,1364342400,0,0,0,0,0,92.11-101.79,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1031250.00,100,0,10179,9211,1,1,1,0,0,1,0,2.5e+08,0,0,1031250,,false
27723,SM,nse_cm,,DHANLAXMI,DHANLAXMI-SM,,DHANLAXMI-SM,INE0V9V01010,,,,DHANLAXMI CROP SCIENCE L,,,5,2000,-1,-1,2,-1,NSE,,,1418774400,,1418774400,0,0,0,0,0,20.25-30.35,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,533925.00,2000,0,3035,2025,1,1,1,0,0,1,0,1.6328e+07,0,0,533925,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
25898,SM,nse_cm,,PREMIUM,PREMIUM-SM,,PREMIUM-SM,INE0M1F01011,,,,PREMIUM PLAST LIMITED,,,5,3000,-1,-1,2,-1,NSE,,,1414540800,,1414540800,0,0,0,0,0,33.60-50.30,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,624475.00,3000,0,5030,3360,1,1,1,0,0,1,0,1.90971e+07,0,0,624475,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
23589,SG,nse_cm,,748AP44A,748AP44A-SG,,748AP44A-SG,IN1020240082,,,,SDL AP 7.48% 2044,,,1,100,-1,-1,2,-1,NSE,,,1398556800,,1398556800,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
22198,SG,nse_cm,,705JH30,705JH30-SG,,705JH30-SG,IN3720190039,,,,SDL JH 7.05% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.28-109.72,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956900.00,100,0,10972,9928,1,1,1,0,0,1,0,1e+08,0,0,956900,,false
760791,SG,nse_cm,,768AS41,768AS41-SG,,768AS41-SG,IN1220250188,,,,SDL AS 7.68% 2041,,,1,100,-1,-1,2,-1,NSE,,,1454803200,,1454803200,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
757386,SG,nse_cm,,677KL37,677KL37-SG,,677KL37-SG,IN2020250055,,,,SDL KL 6.77% 2037,,,1,100,-1,-1,2,-1,NSE,,,1433635200,,1433635200,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
11195,EQ,nse_cm,,INDIGO,INDIGO-EQ,,INDIGO,INE646L01027,,,,INTERGLOBE AVIATION LTD,,,50,1,-1,-1,2,-1,NSE,,,1131580800,,1131580800,0,0,0,0,1439510400,4526.00-5531.00,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,19719.00,1,0,553100,452600,1,1,1,0,0,1,0,3.86657e+08,0,0,19719,EPS based on previous 4 trailing quarters in the scrip is zero,true
25527,ST,nse_cm,,BIKEWO,BIKEWO-ST,,BIKEWO-ST,INE0SQH01013,,,,BIKEWO GREEN TECH LIMITED,,,5,2000,-1,-1,2,-1,NSE,,,1411862400,,1411862400,0,0,0,0,0,122.80-127.80,0,0,1474653971,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,426514.00,2000,0,12780,12280,1,1,1,0,0,1,0,1.30432e+07,0,0,426514,"Stage II ESM Scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)",false
3373,SG,nse_cm,,678RJ31A,678RJ31A-SG,,678RJ31A-SG,IN2920210050,,,,SDL RJ 6.78% 2031,,,1,100,-1,-1,2,-1,NSE,,,1304812800,,1304812800,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
23184,EQ,nse_cm,,MOREALTY,MOREALTY-EQ,,MOREALTY,INF247L01CI4,,,,MOTILALAMC - MOREALTY,,,1,1,-1,-1,2,-1,NSE,,,1395446400,,1395446400,0,0,0,0,0,78.52-95.96,0,0,1474648822,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,955166.00,1,0,9596,7852,1,1,1,0,0,1,0,2.921e+07,0,0,955166,,false
759434,EQ,nse_cm,,WEWORK,WEWORK-EQ,,WEWORK,INE085001019,,,,WEWORK INDIA MANAGEMENT L,,,5,1,-1,-1,2,-1,NSE,,,1444521600,,1444521600,0,0,0,0,0,534.80-802.20,0,0,1474655346,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,149538.00,1,0,80220,53480,1,1,1,0,0,1,0,1.3859e+08,0,0,149538,The scrip PE is greater than 50 for previous 4 trailing quarters,false
3382,SG,nse_cm,,692HR36,692HR36-SG,,692HR36-SG,IN1620210014,,,,SDL HR 6.92% 2036,,,1,100,-1,-1,2,-1,NSE,,,1304812800,,1304812800,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
29962,EQ,nse_cm,,JUSTDIAL,JUSTDIAL-EQ,,JUSTDIAL,INE599M01018,,,,JUSTDIAL LTD.,,,5,1,-1,-1,2,-1,NSE,,,1054857600,,1054857600,0,0,0,0,1278201600,624.20-762.90,0,0,1474655346,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,144158.00,1,0,76290,62420,1,1,1,0,0,1,0,8.5049e+07,0,0,144158,,false
14086,EQ,nse_cm,,IGPL,IGPL-EQ,,IGPL,INE204A01010,,,,I G PETROCHEMICALS LTD,,,5,1,-1,-1,2,-1,NSE,,,854496000,,854496000,0,0,0,0,1469836800,471.20-706.70,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,169772.00,1,0,70670,47120,1,1,1,0,0,1,0,3.07948e+07,0,0,169772,,false
22620,SG,nse_cm,,748MP40,748MP40-SG,,748MP40-SG,IN2120230163,,,,SDL MP 7.48% 2040,,,1,100,-1,-1,2,-1,NSE,,,1391904000,,1391904000,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
11162,EQ,nse_cm,,HARSHA,HARSHA-EQ,,HARSHA,INE0JUS01029,,,,HARSHA ENGINEERS INT LTD,,,5,1,-1,-1,2,-1,NSE,,,1348617600,,1348617600,0,0,0,0,1468022400,371.60-557.40,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,215228.00,1,0,55740,37160,1,1,1,0,0,1,0,9.10441e+07,0,0,215228,,false
762747,EQ,nse_cm,,KLBRENG-B,KLBRENG-B-EQ,,KLBRENG-B,INE338F01015,,,,KILBURN ENGINEERING LTD.,,,5,1,-1,-1,2,-1,NSE,,,1461110400,,1461110400,0,0,0,0,1474502400,414.90-622.30,0,0,1474655347,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,1,1,192825.00,1,0,62230,41490,1,1,1,0,0,1,0,5.23129e+07,0,0,192825,Close to Close price movement was greater than 25% in previous 1 month,false
758178,SM,nse_cm,,NIKITA,NIKITA-SM,,NIKITA-SM,INE0FLF01015,,,,NIKITA GRENTEC RECYCL LTD,,,5,1200,-1,-1,2,-1,NSE,,,1433376000,,1433376000,0,0,0,0,0,58.50-71.50,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,806640.00,1200,0,7150,5850,1,1,1,0,0,1,0,2.46679e+07,0,0,806640,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 100% in previous 6 months",false
2928,SG,nse_cm,,684GJ31,684GJ31-SG,,684GJ31-SG,IN1520200305,,,,SDL GJ 6.84% 2031,,,1,100,-1,-1,2,-1,NSE,,,1301184000,,1301184000,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
760473,SG,nse_cm,,756AS45,756AS45-SG,,756AS45-SG,IN1220250139,,,,SDL AS 7.56% 2045,,,1,100,-1,-1,2,-1,NSE,,,1451779200,,1451779200,0,0,0,0,0,95.00-105.00,0,0,1474648827,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
28923,N1,nse_cm,,SCL271224B,SCL271224B-N1,,SCL271224B-N1,INE148I07VG2,,,,SCL 0% 2027 SR VI,,,1,1,-1,-1,2,-1,NSE,,,1420070400,,1420070400,0,0,0,0,0,919.20-1378.80,0,0,1474648823,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,1409.00,1,0,137880,91920,1,1,1,0,0,1,0,43095,0,0,1409,,false
756912,SG,nse_cm,,688AP40,688AP40-SG,,688AP40-SG,IN1020250040,,,,SDL AP 6.88% 2040,,,1,100,-1,-1,2,-1,NSE,,,1428537600,,1428537600,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999945.00,100,0,10500,9500,1,1,1,0,0,1,0,1.35e+08,0,0,999945,,false
27323,SG,nse_cm,,711AP39,711AP39-SG,,711AP39-SG,IN1020240645,,,,SDL AP 7.11% 2039,,,1,100,-1,-1,2,-1,NSE,,,1417910400,,1417910400,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
7899,SG,nse_cm,,724RJ32,724RJ32-SG,,724RJ32-SG,IN2920210456,,,,SDL RJ 7.24% 2032,,,1,100,-1,-1,2,-1,NSE,,,1327795200,,1327795200,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
21026,YH,nse_cm,,835SCL23A,835SCL23A-YH,,835SCL23A-YH,INE148I07RR7,,,,SEC RE NCD 10.5% SR IX,,,1,1,-1,-1,2,-1,NSE,,,1388275200,,1388275200,0,0,0,0,1449964800,860.00-1290.00,0,0,1474648822,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,872.00,1,0,129000,86000,1,1,1,0,0,1,0,26678,0,0,872,,false
24651,SG,nse_cm,,730MH38,730MH38-SG,,730MH38-SG,IN2220240070,,,,SDL MH 7.30% 2038,,,1,100,-1,-1,2,-1,NSE,,,1407024000,,1407024000,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
4755,SG,nse_cm,,683TN31,683TN31-SG,,683TN31-SG,IN3120210098,,,,SDL TN 6.83% 2031,,,1,100,-1,-1,2,-1,NSE,,,1309046400,,1309046400,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
18283,SG,nse_cm,,74WB42,74WB42-SG,,74WB42-SG,IN3420230069,,,,SDL WB 7.4% 2042,,,1,100,-1,-1,2,-1,NSE,,,1377993600,,1377993600,0,0,0,0,0,95.00-105.00,0,0,1474648821,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,,false
27132,N0,nse_cm,,920DCBBL34,920DCBBL34-N0,,920DCBBL34-N0,INE503A08069,,,,DCB 9.20% 2034 SR I,,,1,1,-1,-1,2,-1,NSE,,,1416700800,,1416700800,0,0,0,0,1446595200,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,40000,0,0,1000,,false
759150,N0,nse_cm,,789GIL31,789GIL31-N0,,789GIL31-N0,INE233A08196,,,,GIL 7.89% 2031,,,1,1,-1,-1,2,-1,NSE,,,1443139200,,1443139200,0,0,0,0,1473206400,80000.00-120000.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,40000,0,0,1000,,false
20357,SG,nse_cm,,776MP37A,776MP37A-SG,,776MP37A-SG,IN2120230130,,,,SDL MP 7.76% 2037,,,1,100,-1,-1,2,-1,NSE,,,1385856000,,1385856000,0,0,0,0,0,97.24-107.46,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,977000.00,100,0,10746,9724,1,1,1,0,0,1,0,2e+08,0,0,977000,,false
15213,BE,nse_cm,,PPAP,PPAP-BE,,PPAP,INE095I01015,,,,PPAP AUTOMOTIVE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,884476800,,884476800,0,0,0,0,1473552000,232.00-256.40,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,409488.00,1,0,25640,23200,1,1,1,0,0,1,0,1.4153e+07,0,0,409488,"Stage I ESM Scrip,Gross settlement (Trade for Trade)",false
11821,EQ,nse_cm,,WELCORP,WELCORP-EQ,,WELCORP,INE191B01025,,,,WELSPUN CORP LIMITED,,,10,1,-1,-1,2,-1,NSE,,,801360000,,801360000,0,0,0,0,1467244800,2237.50-3356.10,0,0,1474655344,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,35611.00,1,0,335610,223750,1,1,1,0,0,1,0,2.63791e+08,0,0,35611,Stage 1 Long Term ASM scrip,false
20061,NL,nse_cm,,990SCL26A,990SCL26A-NL,,990SCL26A-NL,INE148I07QI8,,,,SEC RE NCD 9.9% SR IV,,,1,1,-1,-1,2,-1,NSE,,,1384300800,,1384300800,0,0,0,0,1445990400,290.04-435.06,0,0,1474648822,,,,,,,,,,CASH,,,,,33334,,,,0,20,,0.0000,T+1,315513000,0,1,2427.00,1,0,43506,29004,1,1,1,0,0,1,0,74224,0,0,2427,,false
758531,N0,nse_cm,,116VCCL27,116VCCL27-N0,,116VCCL27-N0,INE04HY07310,,,,VCCL 11.6% 2027 SR A,,,1,1,-1,-1,2,-1,NSE,,,1440547200,,1440547200,0,0,0,0,1473120000,79611.66-119417.48,0,0,1474648826,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,65.00,1,0,1.19417e+07,7.96117e+06,1,1,1,0,0,1,0,2000,0,0,65,,false
